"temperature","taxa","q","mean_biomass","sd_biomass"
"1","HYOS","1",0.057884147062083,0.0356430175645406
"1","HYOS","2",0.117846037565092,0.0741383601019188
"1","HYOS","4",0.152762643413841,0.112611893095415
"1","HYOS","8",0.197008081834878,0.0972175400812508
"1","BAET","1",0.000334128369669703,0.000196655612894497
"1","BAET","2",0.000438334264555506,0.00024805592030939
"1","BAET","4",0.000606957140608167,0.000350044062530665
"1","BAET","8",0.000920732279557121,0.000526214998682405
"1","NZMS","1",0.896718383697809,0.0405794821829346
"1","NZMS","2",0.405701732420481,0.0592790382275605
"1","NZMS","4",0.331208897463228,0.0665059336115515
"1","NZMS","8",0.285662651397304,0.0593139338307019
"1","CHIR","1",0.00199991694102905,0.00141429395646509
"1","CHIR","2",0.184610241828201,0.120645838589446
"1","CHIR","4",0.249669712918757,0.135875764374306
"1","CHIR","8",0.269746836064368,0.134171918762846
"1","GAMM","1",0.0430634239294097,0.00758875825549268
"1","GAMM","2",0.29140365392167,0.0647539697664112
"1","GAMM","4",0.265751789063566,0.0557238916339245
"1","GAMM","8",0.246661698423893,0.0422930079116118
"1.1","HYOS","1",0.037138628395852,0.0179009333327036
"1.1","HYOS","2",0.0978592346067541,0.0704801215290154
"1.1","HYOS","4",0.114784912934862,0.0757430314405461
"1.1","HYOS","8",0.163036837761584,0.0917589928396688
"1.1","BAET","1",0.00020565656202817,7.03053587697826e-05
"1.1","BAET","2",0.000274319974667354,9.6226783907129e-05
"1.1","BAET","4",0.000375784651762772,0.000150196591789681
"1.1","BAET","8",0.000574527201302499,0.000223753790530449
"1.1","NZMS","1",0.922490025798913,0.0184997404371679
"1.1","NZMS","2",0.421012352688727,0.0669032705078182
"1.1","NZMS","4",0.332447597540068,0.0815355393684764
"1.1","NZMS","8",0.285008706426146,0.0742310766331672
"1.1","CHIR","1",0.001480729402228,0.00100702193604889
"1.1","CHIR","2",0.212122000414728,0.122018718460725
"1.1","CHIR","4",0.308438055606951,0.187329937169767
"1.1","CHIR","8",0.305138912827055,0.185794596138926
"1.1","GAMM","1",0.0386849598409792,0.00451496215679395
"1.1","GAMM","2",0.268732092315124,0.082962791897091
"1.1","GAMM","4",0.243953649266356,0.0929297476532396
"1.1","GAMM","8",0.246241015783912,0.0715298409744302
"1.2","HYOS","1",0.0313806932469244,0.0156956072561224
"1.2","HYOS","2",0.0880323060055141,0.0630651908899842
"1.2","HYOS","4",0.109358943689524,0.0860542034668022
"1.2","HYOS","8",0.143550050945799,0.10599233918667
"1.2","BAET","1",0.000193725677657148,7.76577577246933e-05
"1.2","BAET","2",0.000247602113040564,0.000107727509544524
"1.2","BAET","4",0.000352509439273278,0.000154931660189686
"1.2","BAET","8",0.000555683351164638,0.000248555566357779
"1.2","NZMS","1",0.928521616129592,0.0169991176126541
"1.2","NZMS","2",0.412242907825714,0.0854041424238337
"1.2","NZMS","4",0.330216356168872,0.0869102522452161
"1.2","NZMS","8",0.296329026637313,0.0839582977169237
"1.2","CHIR","1",0.00125914192079508,0.000941494442288473
"1.2","CHIR","2",0.262280005899515,0.170216805187384
"1.2","CHIR","4",0.313673100901323,0.173492711508124
"1.2","CHIR","8",0.314345548347329,0.176413158950458
"1.2","GAMM","1",0.0386448230250317,0.00482619685225756
"1.2","GAMM","2",0.237197178156216,0.0810612639520439
"1.2","GAMM","4",0.246399089801008,0.0728922813388917
"1.2","GAMM","8",0.245219690718394,0.0729126420339856
"1.5","HYOS","1",0.0189535563523297,0.00722939098021565
"1.5","HYOS","2",0.0466471071125079,0.0325310466897896
"1.5","HYOS","4",0.0872733046086409,0.0729031617609754
"1.5","HYOS","8",0.141164433648707,0.112982529271453
"1.5","BAET","1",0.000164874440100736,6.33809283005325e-05
"1.5","BAET","2",0.000249965548732308,0.000115915789298545
"1.5","BAET","4",0.000335258645923098,0.000153240794047632
"1.5","BAET","8",0.000498565118786809,0.000236810153773977
"1.5","NZMS","1",0.942676009984202,0.0121903725823491
"1.5","NZMS","2",0.468572182822936,0.140283231315256
"1.5","NZMS","4",0.369873069957374,0.109836185484356
"1.5","NZMS","8",0.311283374405052,0.101513602737232
"1.5","CHIR","1",0.000536354252324475,0.000365309233730858
"1.5","CHIR","2",0.321513560539381,0.202666385423253
"1.5","CHIR","4",0.348759008852632,0.182898332508782
"1.5","CHIR","8",0.350812503274175,0.182061970685566
"1.5","GAMM","1",0.0376692049710431,0.0134166728384954
"1.5","GAMM","2",0.163017183976443,0.0749492659310277
"1.5","GAMM","4",0.19375935793543,0.0640171000267519
"1.5","GAMM","8",0.19624112355328,0.0583482278945893
