"temperature","taxa","q","mean_biomass","sd_biomass"
"1","HYOS","1",0.057884147062083,0.0356430175645406
"1","HYOS","2",0.0488773159470232,0.0264186589785844
"1","HYOS","4",0.0451904624478953,0.022630731956518
"1","HYOS","8",0.0451890818940802,0.0226226583632735
"1","BAET","1",0.000334128369669703,0.000196655612894497
"1","BAET","2",0.000335637472828004,0.000200874293383794
"1","BAET","4",0.000336409097155193,0.000203528434569177
"1","BAET","8",0.000336409730098097,0.000203542032740471
"1","NZMS","1",0.896718383697809,0.0405794821829346
"1","NZMS","2",0.902680792724545,0.0355566848134503
"1","NZMS","4",0.905269684292911,0.032862189359948
"1","NZMS","8",0.905256500153491,0.0328770306670779
"1","CHIR","1",0.00199991694102905,0.00141429395646509
"1","CHIR","2",0.00202612391195991,0.00146568588055123
"1","CHIR","4",0.00205745115705494,0.0015192333472181
"1","CHIR","8",0.00205803288618015,0.00152028473106247
"1","GAMM","1",0.0430634239294097,0.00758875825549268
"1","GAMM","2",0.0460801299436437,0.0100399680889281
"1","GAMM","4",0.0471459930049836,0.0110651806112024
"1","GAMM","8",0.0471599753361504,0.0110874344013351
"1.1","HYOS","1",0.037138628395852,0.0179009333327036
"1.1","HYOS","2",0.0362998542093765,0.0180937377214844
"1.1","HYOS","4",0.0362943029403551,0.0181515572485797
"1.1","HYOS","8",0.0362943887338636,0.0181505600037874
"1.1","BAET","1",0.00020565656202817,7.03053587697826e-05
"1.1","BAET","2",0.000204567973971538,7.03875086397738e-05
"1.1","BAET","4",0.000204549748568206,7.03669817179972e-05
"1.1","BAET","8",0.000204557515821774,7.03835104979195e-05
"1.1","NZMS","1",0.922490025798913,0.0184997404371679
"1.1","NZMS","2",0.923314287609189,0.0189067420515709
"1.1","NZMS","4",0.923311441082721,0.0189534592889167
"1.1","NZMS","8",0.923312285967974,0.0189495740078396
"1.1","CHIR","1",0.001480729402228,0.00100702193604889
"1.1","CHIR","2",0.00146849994308921,0.00100187051654413
"1.1","CHIR","4",0.0014664978508843,0.00100151226767398
"1.1","CHIR","8",0.00146606333495481,0.00100105929410272
"1.1","GAMM","1",0.0386849598409792,0.00451496215679395
"1.1","GAMM","2",0.0387127902643735,0.00484627556037138
"1.1","GAMM","4",0.0387232083774716,0.004803052590336
"1.1","GAMM","8",0.0387227044473859,0.00480179410447147
"1.2","HYOS","1",0.0313806932469244,0.0156956072561224
"1.2","HYOS","2",0.0299780868844373,0.0153078417117181
"1.2","HYOS","4",0.029975666447018,0.0153087596219987
"1.2","HYOS","8",0.0300578168284789,0.0153959396326719
"1.2","BAET","1",0.000193725677657148,7.76577577246933e-05
"1.2","BAET","2",0.00019309749465714,7.75832292616106e-05
"1.2","BAET","4",0.000193103542305144,7.7597963063868e-05
"1.2","BAET","8",0.000193564442177476,7.75608887091039e-05
"1.2","NZMS","1",0.928521616129592,0.0169991176126541
"1.2","NZMS","2",0.930047938575723,0.0163120599227685
"1.2","NZMS","4",0.930049967754918,0.0163114324881111
"1.2","NZMS","8",0.929960898645209,0.0162804749660382
"1.2","CHIR","1",0.00125914192079508,0.000941494442288473
"1.2","CHIR","2",0.00125373726261585,0.000939940663782998
"1.2","CHIR","4",0.00125374007680484,0.000939932456715308
"1.2","CHIR","8",0.00125160747843919,0.00093214244672008
"1.2","GAMM","1",0.0386448230250317,0.00482619685225756
"1.2","GAMM","2",0.0385271397825666,0.00491536236428233
"1.2","GAMM","4",0.0385275221789539,0.00491525411635302
"1.2","GAMM","8",0.0385361126056949,0.00482768462054091
"1.5","HYOS","1",0.0189535563523297,0.00722939098021565
"1.5","HYOS","2",0.0188884997781385,0.00720855004891648
"1.5","HYOS","4",0.0186820782651881,0.00747248605636763
"1.5","HYOS","8",0.0186668877826895,0.00747549075365662
"1.5","BAET","1",0.000164874440100736,6.33809283005325e-05
"1.5","BAET","2",0.000164804318822228,6.33299912245495e-05
"1.5","BAET","4",0.00016286450324762,6.26464997652744e-05
"1.5","BAET","8",0.000163295006648656,6.35471403358815e-05
"1.5","NZMS","1",0.942676009984202,0.0121903725823491
"1.5","NZMS","2",0.942797774487439,0.0120850821632366
"1.5","NZMS","4",0.943330721533549,0.0119459276845294
"1.5","NZMS","8",0.943271975952165,0.0127043625922074
"1.5","CHIR","1",0.000536354252324475,0.000365309233730858
"1.5","CHIR","2",0.000534874447350935,0.000365242781207415
"1.5","CHIR","4",0.000538005210364321,0.000363507368764695
"1.5","CHIR","8",0.000541642600188093,0.000373006269946606
"1.5","GAMM","1",0.0376692049710431,0.0134166728384954
"1.5","GAMM","2",0.0376140469682491,0.0133816744581414
"1.5","GAMM","4",0.0372863304876505,0.0132232895041585
"1.5","GAMM","8",0.0373561986583084,0.0136984033034285
