"temperature","taxa","q","mean_biomass","sd_biomass"
"1","HYOS","1",0.110338895820308,0.0839637798497059
"1","HYOS","2",0.214503610938675,0.121485184005058
"1","HYOS","4",0.273832188873422,0.154138474409368
"1","HYOS","8",0.34820318291313,0.188677907222877
"1","BAET","1",0.000260173690439439,0.000184339097916793
"1","BAET","2",0.000394554038784586,0.000244609818571445
"1","BAET","4",0.000514959329591885,0.000329014315057669
"1","BAET","8",0.000735143098189118,0.000490305797739231
"1","NZMS","1",0.850876290041969,0.0870497501729321
"1","NZMS","2",0.456408520389715,0.133204921564324
"1","NZMS","4",0.357977639295362,0.118722137795092
"1","NZMS","8",0.285699528317306,0.0951790438559437
"1","CHIR","1",0.00168715494799374,0.00157946481040989
"1","CHIR","2",0.0806994948303065,0.109047763104747
"1","CHIR","4",0.15143262775474,0.150643203168124
"1","CHIR","8",0.171174096657209,0.152904879457689
"1","GAMM","1",0.0368374854992904,0.0136724969507119
"1","GAMM","2",0.247993819802519,0.10066375416243
"1","GAMM","4",0.216242584746884,0.0652115296471473
"1","GAMM","8",0.194188049014166,0.0595895126551946
"1.1","HYOS","1",0.0512208134211113,0.0400708296801301
"1.1","HYOS","2",0.127854425737223,0.0743103708263299
"1.1","HYOS","4",0.188038269495807,0.107177052960306
"1.1","HYOS","8",0.257147724073649,0.144933129417063
"1.1","BAET","1",0.000124625922929027,8.16373251826807e-05
"1.1","BAET","2",0.000212578661687873,0.000104878260154643
"1.1","BAET","4",0.000286941640001413,0.000139499145328097
"1.1","BAET","8",0.000419704611475694,0.000215265614585883
"1.1","NZMS","1",0.922144696656191,0.0442285878841945
"1.1","NZMS","2",0.625690310058834,0.194364934604585
"1.1","NZMS","4",0.511357438844538,0.193767478863444
"1.1","NZMS","8",0.397616347075814,0.158337961892331
"1.1","CHIR","1",0.000995941892519105,0.000942322580678014
"1.1","CHIR","2",0.0701116317491071,0.111145912354419
"1.1","CHIR","4",0.137708036515732,0.176642146739718
"1.1","CHIR","8",0.174894280226526,0.185055830921386
"1.1","GAMM","1",0.0255139221072499,0.0126966965107471
"1.1","GAMM","2",0.176131053793148,0.126646952555116
"1.1","GAMM","4",0.162609313503922,0.0962301510689157
"1.1","GAMM","8",0.169921944012536,0.0848732540327841
"1.2","HYOS","1",0.0320009807743059,0.0242307680821341
"1.2","HYOS","2",0.0861520981355713,0.0547589341200941
"1.2","HYOS","4",0.128568282467717,0.0729387736211845
"1.2","HYOS","8",0.204102434670453,0.115761969306323
"1.2","BAET","1",0.000109888722843851,8.40713092626281e-05
"1.2","BAET","2",0.000188283406565819,0.000113680122237426
"1.2","BAET","4",0.000256372998867643,0.000143554746521736
"1.2","BAET","8",0.000395204631328671,0.000226075271097937
"1.2","NZMS","1",0.94378864637623,0.0305018516966947
"1.2","NZMS","2",0.67965583000102,0.214593664755882
"1.2","NZMS","4",0.565999757593297,0.223540450106416
"1.2","NZMS","8",0.457826456674478,0.191196499779863
"1.2","CHIR","1",0.000795798873107965,0.000849329865704106
"1.2","CHIR","2",0.0749132270412349,0.142681645041466
"1.2","CHIR","4",0.148347531883869,0.174904441556158
"1.2","CHIR","8",0.17299775691359,0.177408811503821
"1.2","GAMM","1",0.0233046852535121,0.0133848053449319
"1.2","GAMM","2",0.159090561415608,0.13214420378338
"1.2","GAMM","4",0.15682805505625,0.0966699323491765
"1.2","GAMM","8",0.16467814711015,0.0867902016396452
"1.5","HYOS","1",0.0139217286435496,0.0100149605220939
"1.5","HYOS","2",0.0296340786813721,0.023083725458151
"1.5","HYOS","4",0.0653033561329024,0.0631277447693475
"1.5","HYOS","8",0.105838288096182,0.0999406577549584
"1.5","BAET","1",0.000122712721179472,8.60943748002239e-05
"1.5","BAET","2",0.000196721875128799,0.000108776824129466
"1.5","BAET","4",0.00028548934151782,0.00016307190204042
"1.5","BAET","8",0.000414548077114517,0.000232789159298382
"1.5","NZMS","1",0.957870289818341,0.0255646806793612
"1.5","NZMS","2",0.766932185995525,0.181577571542305
"1.5","NZMS","4",0.564035789344894,0.254713410378522
"1.5","NZMS","8",0.476167438702483,0.246289266438109
"1.5","CHIR","1",0.000424809587437586,0.000400914299824246
"1.5","CHIR","2",0.106628330784592,0.155991210737486
"1.5","CHIR","4",0.211253891971471,0.212156092008725
"1.5","CHIR","8",0.256676251640863,0.215349627250992
"1.5","GAMM","1",0.027660459229492,0.0187803702066517
"1.5","GAMM","2",0.0966086826633818,0.0598644353997439
"1.5","GAMM","4",0.159121473209215,0.0780234125238995
"1.5","GAMM","8",0.160903473483357,0.0672013748477676
