"temperature","taxa","q","mean_biomass","sd_biomass"
"1","HYOS","1",0.122717581832569,0.07477343102966
"1","HYOS","2",0.117096958611712,0.0743317617635889
"1","HYOS","4",0.113787934467037,0.0724154479678557
"1","HYOS","8",0.107519918850464,0.0683139207684711
"1","BAET","1",0.000277096439183904,0.00017459334529207
"1","BAET","2",0.000276432954040112,0.000174900466342679
"1","BAET","4",0.000277117674528606,0.000174839008774223
"1","BAET","8",0.000279619445451304,0.000175619506874009
"1","NZMS","1",0.83791297060913,0.0760263513843854
"1","NZMS","2",0.843848710496188,0.0745563184752486
"1","NZMS","4",0.84720008835292,0.0719387485986609
"1","NZMS","8",0.85168396588339,0.0693357052999251
"1","CHIR","1",0.00175680731484823,0.0013457600635849
"1","CHIR","2",0.00176880905271186,0.00137496938548865
"1","CHIR","4",0.0016865050068649,0.00117151081829891
"1","CHIR","8",0.00170709382098429,0.00121143128464043
"1","GAMM","1",0.0373355438042692,0.017190812154451
"1","GAMM","2",0.0370090888853473,0.017021189444463
"1","GAMM","4",0.0370483544986492,0.0173913928470745
"1","GAMM","8",0.0388094019997106,0.0188586704700661
"1.1","HYOS","1",0.0553122827055578,0.0356818418143505
"1.1","HYOS","2",0.054138035963784,0.0349008440228906
"1.1","HYOS","4",0.052221208837471,0.0333458141892099
"1.1","HYOS","8",0.0370590966698712,0.0263665838228575
"1.1","BAET","1",0.000130088228948933,7.46280498901163e-05
"1.1","BAET","2",0.000130121113021773,7.45430938586307e-05
"1.1","BAET","4",0.000130256489101935,7.48043578902636e-05
"1.1","BAET","8",0.000131372995710117,7.38745034308641e-05
"1.1","NZMS","1",0.91997802944765,0.0382607404930024
"1.1","NZMS","2",0.921074654247491,0.0376439712294502
"1.1","NZMS","4",0.923015379384186,0.0364118701115638
"1.1","NZMS","8",0.937856231801769,0.0321872738174844
"1.1","CHIR","1",0.000960166372738452,0.000698361813336589
"1.1","CHIR","2",0.00104436643478109,0.000816818896065084
"1.1","CHIR","4",0.000962313951660666,0.000698171421921563
"1.1","CHIR","8",0.000971780291536042,0.000696870540303859
"1.1","GAMM","1",0.023619433245105,0.0119536010514479
"1.1","GAMM","2",0.0236128222409223,0.0119535748423353
"1.1","GAMM","4",0.0236708413375805,0.0119938439506532
"1.1","GAMM","8",0.0239815182411133,0.0120529294128494
"1.2","HYOS","1",0.0339014444074453,0.021227802278963
"1.2","HYOS","2",0.0289699166381942,0.0198831989164611
"1.2","HYOS","4",0.0284651273194552,0.0191590102086203
"1.2","HYOS","8",0.0275554597485902,0.0181571471214221
"1.2","BAET","1",0.000118862323428656,7.79688466069813e-05
"1.2","BAET","2",0.000118992234771926,7.78449559380362e-05
"1.2","BAET","4",0.000119000754502785,7.77252107346108e-05
"1.2","BAET","8",0.000119195383027955,7.75425546633317e-05
"1.2","NZMS","1",0.943610412918191,0.0274302337944375
"1.2","NZMS","2",0.948512610144111,0.0269851082628508
"1.2","NZMS","4",0.949010184209835,0.0265192007508941
"1.2","NZMS","8",0.949994290857416,0.0258456991572571
"1.2","CHIR","1",0.000743911538509564,0.000758501774566077
"1.2","CHIR","2",0.00074527656642361,0.000760220043289958
"1.2","CHIR","4",0.000745736987284457,0.000761273748330252
"1.2","CHIR","8",0.000747898561476559,0.00076370622979902
"1.2","GAMM","1",0.0216253688124254,0.0129105583935037
"1.2","GAMM","2",0.0216532044164993,0.0128111842580025
"1.2","GAMM","4",0.0216599507289228,0.0128099534911475
"1.2","GAMM","8",0.0215831554494888,0.0128561254529536
"1.5","HYOS","1",0.0138576259585197,0.00941935825647261
"1.5","HYOS","2",0.0155078938679011,0.00888246027118319
"1.5","HYOS","4",0.0133726920891931,0.00899414501085352
"1.5","HYOS","8",0.0148570336437349,0.00862653932224808
"1.5","BAET","1",9.04882863023022e-05,8.16995659806857e-05
"1.5","BAET","2",9.02673085406794e-05,8.16272198417459e-05
"1.5","BAET","4",9.05413790819121e-05,8.18615212449462e-05
"1.5","BAET","8",9.037174533974e-05,8.16934436823478e-05
"1.5","NZMS","1",0.963914531632581,0.0225219175209691
"1.5","NZMS","2",0.96211002501759,0.021434143234079
"1.5","NZMS","4",0.964569954481977,0.0221505534192581
"1.5","NZMS","8",0.962751842604882,0.0215600626045729
"1.5","CHIR","1",0.000401747122814992,0.000375237257251812
"1.5","CHIR","2",0.000400433433748565,0.000374252889002648
"1.5","CHIR","4",0.000403176188896274,0.000378076908313478
"1.5","CHIR","8",0.000401561226053942,0.000375616858842724
"1.5","GAMM","1",0.0217356069997816,0.0143529517714285
"1.5","GAMM","2",0.0218913803722196,0.0143863068813581
"1.5","GAMM","4",0.0215636358608522,0.0143356840780194
"1.5","GAMM","8",0.0218991907799894,0.0143901731242668
